z_um,fw_amp,sh_amp,th_amp
1.145746342420578046e+00,3.157645449732219944e+00,1.711000098165350036e-01,2.065585178712446430e-05
1.149710862636566189e+00,3.157613265368083066e+00,1.716929408673410762e-01,2.069578663689401483e-05
1.153675382852554332e+00,3.157580969995695153e+00,1.722858598048284395e-01,2.080472751768542056e-05
1.157639903068542475e+00,3.157548563620954152e+00,1.728787665950357599e-01,2.088805745441369428e-05
1.161604423284530618e+00,3.157516046249635888e+00,1.734716611988418034e-01,2.091563432038515699e-05
1.165568943500518762e+00,3.157483417887226640e+00,1.740645435658264573e-01,2.099760533184189855e-05
1.169533463716506905e+00,3.157450678539533317e+00,1.746574136565756663e-01,2.110720840504715264e-05
1.173497983932495048e+00,3.157417828212538691e+00,1.752502714372964066e-01,2.114815999981389244e-05
1.177462504148483191e+00,3.157384866911860488e+00,1.758431168602943573e-01,2.119689951869519512e-05
1.181427024364471334e+00,3.157351794643176834e+00,1.764359498794452474e-01,2.131029740437163849e-05
1.185391544580459700e+00,3.157318611412551768e+00,1.770287704617232172e-01,2.138246252409296255e-05
1.189356064796447843e+00,3.157285317225835719e+00,1.776215785657740687e-01,2.141127472055866151e-05
1.193320585012435986e+00,3.157251912088651302e+00,1.782143741414569660e-01,2.150371713582122687e-05
1.197285105228424129e+00,3.157218396007003047e+00,1.788071571515077174e-01,2.160660142444087475e-05
1.201249625444412272e+00,3.157184768986976753e+00,1.793999275608048061e-01,2.164048951794177584e-05
1.205214145660400415e+00,3.157151031034279853e+00,1.799926853202521715e-01,2.169953367205881511e-05
1.209178665876388559e+00,3.157117182154784540e+00,1.805854303858401289e-01,2.181459715472044213e-05
1.213143186092376702e+00,3.157083222354704954e+00,1.811781627249142435e-01,2.187554063777276335e-05
1.217107706308364845e+00,3.157049151639963025e+00,1.817708822938761681e-01,2.190840765637885919e-05
1.221072226524352988e+00,3.157014970016335464e+00,1.823635890434356366e-01,2.200991713021897332e-05
1.225036746740341131e+00,3.156980677490018206e+00,1.829562829381958522e-01,2.210399196704874655e-05
1.229001266956329275e+00,3.156946274067184532e+00,1.835489639412828944e-01,2.213329409151477175e-05
1.232965787172317418e+00,3.156911759753646685e+00,1.841416320027018938e-01,2.220345656636342488e-05
1.236930307388305561e+00,3.156877134555476694e+00,1.847342870807231474e-01,2.231728368269350618e-05
1.240894827604293926e+00,3.156842398479022371e+00,1.853269291424766430e-01,2.236768939100796836e-05
1.244859347820282069e+00,3.156807551530278033e+00,1.859195581422591337e-01,2.240716120193341477e-05
1.248823868036270213e+00,3.156772593715190034e+00,1.865121740321475097e-01,2.251573018690652798e-05
1.252788388252258356e+00,3.156737525040136383e+00,1.871047767782076376e-01,2.259948655962331910e-05
1.256752908468246499e+00,3.156702345511368080e+00,1.876973663415071880e-01,2.262698386114266169e-05
1.260717428684234642e+00,3.156667055134815048e+00,1.882899426717165869e-01,2.270833774979102919e-05
1.264681948900222785e+00,3.156631653916751379e+00,1.888825057294022669e-01,2.281810821148732806e-05
1.268646469116210929e+00,3.156596141863643901e+00,1.894750554809074283e-01,2.285935585726290325e-05
1.272610989332199072e+00,3.156560518981564201e+00,1.900675918787046725e-01,2.290754300146435201e-05
1.276575509548187215e+00,3.156524785276642042e+00,1.906601148766652043e-01,2.302069463310687014e-05
1.280540029764175358e+00,3.156488940755424633e+00,1.912526244418178423e-01,2.309330455690459185e-05
1.284504549980163501e+00,3.156452985424230473e+00,1.918451205330038156e-01,2.312189766846754787e-05
1.288469070196151645e+00,3.156416919289128931e+00,1.924376031001474030e-01,2.321377069077299948e-05
1.292433590412139788e+00,3.156380742356595270e+00,1.930300721059762248e-01,2.331693232402945329e-05
1.296398110628128153e+00,3.156344454633194463e+00,1.936225275155296355e-01,2.335100673497064448e-05
1.300362630844116296e+00,3.156308056125084249e+00,1.942149692798591787e-01,2.340943951746659652e-05
1.304327151060104439e+00,3.156271546838592457e+00,1.948073973549408755e-01,2.352439243682573569e-05
1.308291671276092583e+00,3.156234926780418615e+00,1.953998117082040298e-01,2.358576352173256884e-05
1.312256191492080726e+00,3.156198195956946950e+00,1.959922122962456659e-01,2.361828008987151281e-05
1.316220711708068869e+00,3.156161354374400041e+00,1.965845990698161794e-01,2.371929961192480966e-05
1.320185231924057012e+00,3.156124402039447663e+00,1.971769719935282106e-01,2.381373678958512347e-05
1.324149752140045155e+00,3.156087338958742272e+00,1.977693310306889996e-01,2.384309708301960050e-05
1.328114272356033299e+00,3.156050165138540642e+00,1.983616761314277721e-01,2.391262341156553836e-05
1.332078792572021442e+00,3.156012880585374436e+00,1.989540072539977278e-01,2.402647644265585946e-05
1.336043312788009585e+00,3.155975485306078188e+00,1.995463243656421248e-01,2.407725809786277399e-05
1.340007833003997728e+00,3.155937979307101848e+00,2.001386274208458438e-01,2.411626477010403568e-05
1.343972353219985871e+00,3.155900362594839859e+00,2.007309163717053146e-01,2.422444949885713581e-05
1.347936873435974015e+00,3.155862635176148512e+00,2.013231911843189892e-01,2.430862259507298500e-05
1.351901393651962380e+00,3.155824797057750430e+00,2.019154518199494930e-01,2.433603973098850728e-05
1.355865913867950523e+00,3.155786848246021403e+00,2.025076982283662563e-01,2.441676853022984380e-05
1.359830434083938666e+00,3.155748788747701372e+00,2.030999303701225001e-01,2.452669290417202290e-05
1.363794954299926809e+00,3.155710618569737669e+00,2.036921482117028115e-01,2.456823372380558437e-05
1.367759474515914953e+00,3.155672337718653520e+00,2.042843517057541525e-01,2.461586520101881128e-05
1.371723994731903096e+00,3.155633946201030327e+00,2.048765408061511417e-01,2.472875727956967373e-05
1.375688514947891239e+00,3.155595444023895801e+00,2.054687154799820503e-01,2.480180409929740937e-05
1.379653035163879382e+00,3.155556831194036516e+00,2.060608756862904734e-01,2.483017742991086287e-05
1.383617555379867525e+00,3.155518107717964149e+00,2.066530213750736866e-01,2.492147144936820972e-05
1.387582075595855668e+00,3.155479273602623369e+00,2.072451525090568680e-01,2.502489787045447892e-05
1.391546595811843812e+00,3.155440328855060539e+00,2.078372690534460998e-01,2.505915689156638736e-05
1.395511116027831955e+00,3.155401273481880597e+00,2.084293709594482735e-01,2.511697357212093649e-05
1.399475636243820098e+00,3.155362107489864343e+00,2.090214581830324436e-01,2.523180212045542044e-05
1.403440156459808241e+00,3.155322830886194030e+00,2.096135306917166208e-01,2.529359472737347842e-05
1.407404676675796606e+00,3.155283443677716182e+00,2.102055884423000842e-01,2.532575964132479762e-05
1.411369196891784750e+00,3.155243945871096578e+00,2.107976313855819961e-01,2.542627809825888201e-05
1.415333717107772893e+00,3.155204337473480614e+00,2.113896594861901512e-01,2.552106637724381824e-05
1.419298237323761036e+00,3.155164618491993700e+00,2.119816727076185014e-01,2.555048390695747107e-05
1.423262757539749179e+00,3.155124788933340252e+00,2.125736710001286389e-01,2.561936775743080743e-05
1.427227277755737322e+00,3.155084848804508013e+00,2.131656543219632993e-01,2.573323286561814480e-05
1.431191797971725466e+00,3.155044798112814242e+00,2.137576226404840629e-01,2.578438610523438237e-05
1.435156318187713609e+00,3.155004636865165857e+00,2.143495759103712373e-01,2.582292555429888730e-05
1.439120838403701752e+00,3.154964365068400944e+00,2.149415140837486193e-01,2.593071365969656545e-05
1.443085358619689895e+00,3.154923982729854082e+00,2.155334371267526028e-01,2.601529384843486364e-05
1.447049878835678038e+00,3.154883489856720402e+00,2.161253450008470689e-01,2.604263023296425457e-05
1.451014399051666182e+00,3.154842886455816675e+00,2.167172376559083902e-01,2.612272594126317544e-05
1.454978919267654325e+00,3.154802172534344251e+00,2.173091150524826820e-01,2.623279084795936407e-05
1.458943439483642468e+00,3.154761348099734075e+00,2.179009771572015253e-01,2.627462196784730795e-05
1.462907959699630833e+00,3.154720413158959680e+00,2.184928239228937363e-01,2.632169449560731495e-05
1.466872479915618976e+00,3.154679367719050109e+00,2.190846553034449251e-01,2.643431374788254428e-05
1.470837000131607120e+00,3.154638211787514024e+00,2.196764712660079499e-01,2.650778960491242527e-05
1.474801520347595263e+00,3.154596945371602068e+00,2.202682717698351555e-01,2.653594248248290879e-05
1.478766040563583406e+00,3.154555568478268235e+00,2.208600567650049196e-01,2.662664786469870915e-05
1.482730560779571549e+00,3.154514081114923929e+00,2.214518262142462224e-01,2.673032660850844049e-05
1.486695080995559692e+00,3.154472483289094242e+00,2.220435800829371475e-01,2.676476853341207735e-05
1.490659601211547836e+00,3.154430775007831755e+00,2.226353183224475674e-01,2.682196438527198048e-05
1.494624121427535979e+00,3.154388956278368461e+00,2.232270408887468416e-01,2.693665480729357656e-05
1.498588641643524122e+00,3.154347027108367563e+00,2.238187477494467115e-01,2.699886287848039324e-05
1.502553161859512265e+00,3.154304987505135660e+00,2.244104388615558721e-01,2.703067496443566848e-05
1.506517682075500408e+00,3.154262837475779957e+00,2.250021141759298293e-01,2.713068123584777487e-05
1.510482202291488552e+00,3.154220577027916139e+00,2.255937736572172503e-01,2.722580945105849604e-05
1.514446722507476917e+00,3.154178206169147014e+00,2.261854172691046549e-01,2.725528329126820643e-05
1.518411242723465060e+00,3.154135724906618865e+00,2.267770449619940787e-01,2.732351833177182056e-05
1.522375762939453203e+00,3.154093133247775960e+00,2.273686566941242881e-01,2.743738174803859458e-05
1.526340283155441346e+00,3.154050431200415616e+00,2.279602524329805424e-01,2.748890221307591429e-05
1.530304803371429490e+00,3.154007618771899502e+00,2.285518321334456260e-01,2.752697238644368733e-05
1.534269323587417633e+00,3.153964695969509791e+00,2.291433957476785577e-01,2.763435151527076896e-05
1.538233843803405776e+00,3.153921662801054904e+00,2.297349432418589465e-01,2.771932921614182548e-05
1.542198364019393919e+00,3.153878519274201153e+00,2.303264745776579803e-01,2.774658428104386749e-05
1.546162884235382062e+00,3.153835265396205401e+00,2.309179897050670505e-01,2.782603889768419766e-05
1.550127404451370206e+00,3.153791901174730405e+00,2.315094885846316897e-01,2.793623103030948846e-05
1.554091924667358349e+00,3.153748426617685841e+00,2.321009711831354128e-01,2.797834957208006928e-05
1.558056444883346492e+00,3.153704841732495101e+00,2.326924374535967455e-01,2.802485989877098800e-05
1.562020965099334635e+00,3.153661146526632653e+00,2.332838873499193666e-01,2.813719308601445742e-05
1.565985485315322778e+00,3.153617341008084551e+00,2.338753208393260508e-01,2.821109014770614842e-05
1.569950005531311144e+00,3.153573425184568180e+00,2.344667378812843594e-01,2.823902192897078032e-05
1.573914525747299287e+00,3.153529399063475402e+00,2.350581384259618212e-01,2.832912904650067786e-05
1.577879045963287430e+00,3.153485262652683030e+00,2.356495224360971030e-01,2.843304771295877755e-05
1.581843566179275573e+00,3.153441015960193994e+00,2.362408898772457300e-01,2.846767083233371686e-05
1.585808086395263716e+00,3.153396658993505408e+00,2.368322407009485764e-01,2.852424115735557988e-05
1.589772606611251859e+00,3.153352191760298240e+00,2.374235748631820242e-01,2.863877974743617416e-05
1.593737126827240003e+00,3.153307614268713532e+00,2.380148923316570686e-01,2.870139723084478374e-05
1.597701647043228146e+00,3.153262926526518406e+00,2.386061930635980932e-01,2.873285535319755767e-05
1.601666167259216289e+00,3.153218128541260157e+00,2.391974770099253023e-01,2.883233833581616865e-05
1.605630687475204432e+00,3.153173220321023429e+00,2.397887441353137306e-01,2.892779537141967907e-05
1.609595207691192575e+00,3.153128201873883985e+00,2.403799944036480174e-01,2.895732460268637517e-05
1.613559727907180719e+00,3.153083073207429088e+00,2.409712277654784962e-01,2.902490452787658904e-05
1.617524248123168862e+00,3.153037834329558198e+00,2.415624441790470422e-01,2.913875254032272867e-05
1.621488768339157005e+00,3.152992485248546473e+00,2.421536436119674784e-01,2.919063586500985656e-05
1.625453288555145370e+00,3.152947025972210326e+00,2.427448260193324214e-01,2.922823475442413695e-05
1.629417808771133513e+00,3.152901456508272471e+00,2.433359913533435226e-01,2.933519258288388431e-05
1.633382328987121657e+00,3.152855776865014281e+00,2.439271395802292408e-01,2.942055824464883713e-05
1.637346849203109800e+00,3.152809987050569696e+00,2.445182706618736768e-01,2.944773144110000764e-05
1.641311369419097943e+00,3.152764087072635668e+00,2.451093845483915679e-01,2.952653699197300808e-05
1.645275889635086086e+00,3.152718076939332370e+00,2.457004812003343031e-01,2.963684309954043699e-05
1.649240409851074229e+00,3.152671956659047314e+00,2.462915605846423550e-01,2.967924617496186981e-05
1.653204930067062373e+00,3.152625726239652870e+00,2.468826226545312863e-01,2.972519109579164378e-05
1.657169450283050516e+00,3.152579385689066704e+00,2.474736673639305329e-01,2.983722501959086708e-05
1.661133970499038659e+00,3.152532935015750049e+00,2.480646946801378372e-01,2.991153546274554647e-05
1.665098490715026802e+00,3.152486374227883470e+00,2.486557045628423612e-01,2.993924553774933523e-05
1.669063010931014945e+00,3.152439703333295817e+00,2.492466969623087503e-01,3.002874479292296100e-05
1.673027531147003089e+00,3.152392922340329307e+00,2.498376718412914088e-01,3.013289102841947952e-05
1.676992051362991232e+00,3.152346031257459380e+00,2.504286291655284380e-01,3.016769362808604689e-05
1.680956571578979597e+00,3.152299030092627241e+00,2.510195688867394859e-01,3.022363377492400251e-05
1.684921091794967740e+00,3.152251918853962831e+00,2.516104909609154228e-01,3.033800687518539132e-05
1.688885612010955883e+00,3.152204697550082368e+00,2.522013953558709387e-01,3.040102771325609365e-05
1.692850132226944027e+00,3.152157366189210830e+00,2.527922820290533501e-01,3.043213078152805573e-05
1.696814652442932170e+00,3.152109924779333383e+00,2.533831509314551922e-01,3.053107940720013117e-05
1.700779172658920313e+00,3.152062373329001854e+00,2.539740020277835852e-01,3.062685417852852845e-05
1.704743692874908456e+00,3.152014711846764072e+00,2.545648352821269778e-01,3.065643788776164017e-05
1.708708213090896599e+00,3.151966940340646506e+00,2.551556506451919115e-01,3.072335643862274138e-05
1.712672733306884743e+00,3.151919058818999364e+00,2.557464480752298930e-01,3.083717538479708827e-05
1.716637253522872886e+00,3.151871067290575201e+00,2.563372275399882771e-01,3.088941718979742627e-05
1.720601773738861029e+00,3.151822965763642515e+00,2.569279889947766460e-01,3.092654284044926949e-05
1.724566293954849172e+00,3.151774754246362775e+00,2.575187323918473603e-01,3.103306708584885169e-05
1.728530814170837315e+00,3.151726432747488538e+00,2.581094576974827248e-01,3.111881117104555182e-05
1.732495334386825458e+00,3.151678001275620478e+00,2.587001648737859427e-01,3.114590197149808150e-05
1.736459854602813824e+00,3.151629459838892089e+00,2.592908538710028687e-01,3.122405052891659286e-05
1.740424374818801967e+00,3.151580808445879178e+00,2.598815246496968268e-01,3.133445740464595376e-05
1.744388895034790110e+00,3.151532047105445766e+00,2.604721771769708538e-01,3.137714211162840168e-05
1.748353415250778253e+00,3.151483175825910976e+00,2.610628114062448213e-01,3.142251848026365803e-05
1.752317935466766397e+00,3.151434194615633899e+00,2.616534272914810555e-01,3.153423998832067924e-05
1.756282455682754540e+00,3.151385103483548278e+00,2.622440248000577068e-01,3.160895598776038211e-05
1.760246975898742683e+00,3.151335902438297421e+00,2.628346038918917826e-01,3.163644378295884027e-05
1.764211496114730826e+00,3.151286591488145827e+00,2.634251645173529277e-01,3.172532562519354897e-05
1.768176016330718969e+00,3.151237170641894458e+00,2.640157066392170293e-01,3.182968710950974113e-05
1.772140536546707112e+00,3.151187639908494820e+00,2.646062302234106212e-01,3.186466746891659571e-05
1.776105056762695256e+00,3.151137999296327763e+00,2.651967352218393414e-01,3.191997284705415974e-05
1.780069576978683399e+00,3.151088248813967319e+00,2.657872215905156543e-01,3.203416684735557128e-05
